,CUSTOMER,cluster,Invoice_date,PROVINCE,CUSTYP,TYPDES,ITEM,QTY,price,PERIOD,paytime,sales
234,1000091,2,2019-03-22,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1062566,4,717.07,3,2019-03-22,2868.28
235,1000091,2,2019-05-07,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1062566,50,716.95,5,2019-05-07,35847.5
236,1000091,2,2019-05-06,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1062566,16,716.95,5,2019-05-06,11471.2
237,1000091,2,2019-06-13,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1068191,3,1094.82,6,2019-06-13,3284.46
238,1000091,2,2019-08-08,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1068191,1,1094.82,8,2019-08-08,1094.82
239,1000091,2,2019-08-22,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1068191,1,1094.82,8,2019-08-22,1094.82
240,1000091,2,2019-09-05,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1068191,5,1094.82,9,2019-09-05,5474.099999999999
241,1000091,2,2019-03-15,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1068191,32,1094.66,3,2019-03-15,35029.12
242,1000091,2,2019-04-24,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1068191,2,1094.83,4,2019-04-24,2189.66
243,1000091,2,2019-08-06,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1093859,20,1409.7,8,2019-08-06,28194.0
244,1000091,2,2019-08-06,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1093860,20,1409.7,8,2019-08-06,28194.0
245,1000091,2,2019-01-07,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1221403,21,1080.86,1,2019-01-07,22698.059999999998
246,1000091,2,2019-07-25,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1221403,4,1080.66,7,2019-07-25,4322.64
247,1000091,2,2019-07-16,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1221411,2,1658.54,7,2019-07-16,3317.08
248,1000091,2,2019-07-30,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1221413,2,2072.7,7,2019-07-30,4145.4
249,1000091,2,2019-07-16,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1221418,2,1934.65,7,2019-07-16,3869.3
250,1000091,2,2019-07-30,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1221420,2,2209.87,7,2019-07-30,4419.74
251,1000091,2,2019-03-27,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1221426,2,1230.86,3,2019-03-27,2461.72
252,1000091,2,2019-03-15,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1221426,6,1230.86,3,2019-03-15,7385.16
253,1000091,2,2019-06-04,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1221426,14,1231.11,6,2019-06-04,17235.539999999997
254,1000091,2,2019-01-07,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1221433,21,1201.55,1,2019-01-07,25232.55
255,1000091,2,2019-07-25,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1221433,4,1201.02,7,2019-07-25,4804.08
256,1000091,2,2019-03-27,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1221435,2,1382.59,3,2019-03-27,2765.18
257,1000091,2,2019-03-15,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1221435,6,1382.59,3,2019-03-15,8295.539999999999
258,1000091,2,2019-06-04,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",1221435,14,1382.43,6,2019-06-04,19354.02
259,1000091,2,2019-01-03,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",2016178,2,832.59,1,2019-01-03,1665.18
260,1000091,2,2019-01-03,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",2016179,2,1033.45,1,2019-01-03,2066.9
261,1000091,2,2019-08-19,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",2020214,6,610.75,8,2019-08-19,3664.5
262,1000091,2,2019-01-03,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",2024352,2,1098.11,1,2019-01-03,2196.22
263,1000091,2,2019-11-22,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",2024352,1,1060.31,11,2019-11-22,1060.31
264,1000091,2,2019-12-04,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",2066603,2,599.25,12,2019-12-04,1198.5
265,1000091,2,2019-08-20,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",2067169,30,617.83,8,2019-08-20,18534.9
266,1000091,2,2019-06-21,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",2067169,14,617.83,6,2019-06-21,8649.62
267,1000091,2,2019-06-04,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",2067169,14,617.83,6,2019-06-04,8649.62
268,1000091,2,2019-04-23,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",2080165,2,767.39,4,2019-04-23,1534.78
269,1000091,2,2019-08-14,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",2099265,10,609.87,8,2019-08-14,6098.7
270,1000091,2,2019-06-05,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",5307082,7,578.89,6,2019-06-05,4052.23
271,1000091,2,2019-06-25,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",5307083,7,637.3,6,2019-06-25,4461.099999999999
272,1000091,2,2019-09-05,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",5307083,35,637.3,9,2019-09-05,22305.5
273,1000091,2,2019-04-08,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",5307085,1,593.8,4,2019-04-08,593.8
274,1000091,2,2019-03-05,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",5307085,8,593.79,3,2019-03-05,4750.32
275,1000091,2,2019-07-10,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",5307085,1,593.94,7,2019-07-10,593.94
276,1000091,2,2019-08-14,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",5307085,3,593.94,8,2019-08-14,1781.8200000000002
277,1000091,2,2019-09-10,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",5307085,5,593.94,9,2019-09-10,2969.7000000000003
278,1000091,2,2019-08-23,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",5307085,1,593.94,8,2019-08-23,593.94
279,1000091,2,2019-11-07,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",5307085,5,593.94,11,2019-11-07,2969.7000000000003
280,1000091,2,2019-03-27,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",5309397,100,598.1,3,2019-03-27,59810.0
281,1000091,2,2019-01-04,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",5309397,100,598.1,1,2019-01-04,59810.0
282,1000091,2,2019-05-28,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",5309397,100,598.36,5,2019-05-28,59836.0
283,1000091,2,2019-05-17,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",5309397,100,598.36,5,2019-05-17,59836.0
284,1000091,2,2019-03-01,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",5309397,39,598.1,3,2019-03-01,23325.9
285,1000091,2,2019-03-11,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",5309397,50,598.1,3,2019-03-11,29905.0
286,1000091,2,2019-11-13,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",5309397,100,598.36,11,2019-11-13,59836.0
287,1000091,2,2019-11-07,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",5309397,100,598.36,11,2019-11-07,59836.0
288,1000091,2,2019-11-22,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",5309397,100,598.36,11,2019-11-22,59836.0
289,1000091,2,2019-12-05,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",5309397,200,598.36,12,2019-12-05,119672.0
290,1000091,2,2019-08-09,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",5309397,100,598.36,8,2019-08-09,59836.0
291,1000091,2,2019-08-05,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",5309397,90,598.36,8,2019-08-05,53852.4
292,1000091,2,2019-08-14,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",5309397,39,598.36,8,2019-08-14,23336.04
293,1000091,2,2019-09-20,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",5309397,100,598.36,9,2019-09-20,59836.0
294,1000091,2,2019-09-26,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",5309397,55,598.36,9,2019-09-26,32909.8
295,1000091,2,2019-10-09,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",5309397,100,598.36,10,2019-10-09,59836.0
296,1000091,2,2019-04-18,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",5309397,54,598.36,4,2019-04-18,32311.440000000002
297,1000091,2,2019-04-26,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",5309397,46,598.36,4,2019-04-26,27524.56
298,1000091,2,2019-06-23,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",5309397,150,598.36,6,2019-06-23,89754.0
299,1000091,2,2019-07-09,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",5309397,100,598.36,7,2019-07-09,59836.0
300,1000091,2,2019-07-30,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",5309397,30,598.36,7,2019-07-30,17950.8
301,1000091,2,2019-07-24,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",5309397,100,598.36,7,2019-07-24,59836.0
302,1000091,2,2019-07-25,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",5309718,120,559.42,7,2019-07-25,67130.4
303,1000091,2,2019-10-10,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",5309718,10,559.43,10,2019-10-10,5594.299999999999
304,1000091,2,2019-04-12,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",6025612,100,637.3,4,2019-04-12,63729.99999999999
305,1000091,2,2019-03-27,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",6025612,100,636.9,3,2019-03-27,63690.0
306,1000091,2,2019-05-09,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",6025612,100,637.3,5,2019-05-09,63729.99999999999
307,1000091,2,2019-01-04,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",6025612,86,636.9,1,2019-01-04,54773.4
308,1000091,2,2019-01-18,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",6025612,14,636.9,1,2019-01-18,8916.6
309,1000091,2,2019-03-11,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",6025612,50,636.9,3,2019-03-11,31845.0
310,1000091,2,2019-12-16,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",6025612,200,637.3,12,2019-12-16,127459.99999999999
311,1000091,2,2019-10-18,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",6025612,3,637.3,10,2019-10-18,1911.8999999999999
312,1000091,2,2019-11-01,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",6025612,100,637.3,11,2019-11-01,63729.99999999999
313,1000091,2,2019-11-01,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",6025612,69,637.3,11,2019-11-01,43973.7
314,1000091,2,2019-11-14,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",6025612,100,637.3,11,2019-11-14,63729.99999999999
315,1000091,2,2019-12-05,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",6025612,89,637.3,12,2019-12-05,56719.7
316,1000091,2,2019-12-16,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",6025612,18,637.3,12,2019-12-16,11471.4
317,1000091,2,2019-06-04,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",6025612,100,637.3,6,2019-06-04,63729.99999999999
318,1000091,2,2019-06-23,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",6025612,100,637.3,6,2019-06-23,63729.99999999999
319,1000091,2,2019-07-09,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",6025612,100,637.3,7,2019-07-09,63729.99999999999
320,1000091,2,2019-07-30,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",6025612,52,637.3,7,2019-07-30,33139.6
321,1000091,2,2019-07-24,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",6025612,100,637.3,7,2019-07-24,63729.99999999999
322,1000091,2,2019-10-11,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",6025612,31,637.3,10,2019-10-11,19756.3
323,1000091,2,2019-05-17,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",6025614,12,631.99,5,2019-05-17,7583.88
324,1000091,2,2019-05-23,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",6025614,12,631.99,5,2019-05-23,7583.88
325,1000091,2,2019-05-07,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",6025614,12,631.99,5,2019-05-07,7583.88
326,1000091,2,2019-09-27,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",6025614,21,631.99,9,2019-09-27,13271.79
327,1000091,2,2019-09-27,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",6025614,21,631.99,9,2019-09-27,13271.79
328,1000091,2,2019-10-10,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",6025614,55,631.99,10,2019-10-10,34759.45
329,1000091,2,2019-10-10,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",6025614,50,631.99,10,2019-10-10,31599.5
330,1000091,2,2019-06-05,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",6027952,7,1297.48,6,2019-06-05,9082.36
331,1000091,2,2019-09-05,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",6027952,35,1297.48,9,2019-09-05,45411.8
332,1000091,2,2019-09-05,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",6035129,1,963.85,9,2019-09-05,963.85
333,1000091,2,2019-12-03,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",6035129,1,963.85,12,2019-12-03,963.85
334,1000091,2,2019-03-19,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",6035129,2,963.62,3,2019-03-19,1927.24
335,1000091,2,2019-03-01,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",6054343,10,1461.03,3,2019-03-01,14610.3
336,1000091,2,2019-03-05,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",6054343,9,1461.03,3,2019-03-05,13149.27
337,1000091,2,2019-03-28,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",6054343,1,1461.03,3,2019-03-28,1461.03
338,1000091,2,2019-07-10,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",6054343,1,1461.19,7,2019-07-10,1461.19
339,1000091,2,2019-08-14,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",6054343,3,1461.19,8,2019-08-14,4383.57
340,1000091,2,2019-09-10,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",6054343,1,1461.19,9,2019-09-10,1461.19
341,1000091,2,2019-08-23,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",6054343,1,1461.19,8,2019-08-23,1461.19
342,1000091,2,2019-10-15,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",6054343,4,1461.2,10,2019-10-15,5844.8
343,1000091,2,2019-11-07,GD,30,"System integrator / EPC (Engineering, Procurement, Construct",6054343,5,1461.19,11,2019-11-07,7305.950000000001
344,1000107,1,2019-05-29,GX,20,Enduser,1204440,1,6517.83,5,2019-05-29,6517.83
345,1000107,1,2019-05-29,GX,20,Enduser,1204441,1,8174.47,5,2019-05-29,8174.47
346,1000117,2,2019-08-20,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1046209,2,22773.59,8,2019-08-20,45547.18
347,1000117,2,2019-04-16,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1212056,2,3915.35,4,2019-04-16,7830.7
348,1000117,2,2019-04-16,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1212057,2,4469.66,4,2019-04-16,8939.32
349,1000117,2,2019-06-18,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",2020214,1,622.26,6,2019-06-18,622.26
350,1000117,2,2019-06-18,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",2047443,1,852.34,6,2019-06-18,852.34
351,1000117,2,2019-06-24,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",2047443,1,852.34,6,2019-06-24,852.34
352,1000117,2,2019-08-20,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",2047841,2,1027.57,8,2019-08-20,2055.14
353,1000117,2,2019-04-16,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",2067169,2,650.69,4,2019-04-16,1301.38
354,1000131,2,2019-08-09,BJ,30,"System integrator / EPC (Engineering, Procurement, Construct",2016178,6,846.15,8,2019-08-09,5076.9
355,1000131,2,2019-08-09,BJ,30,"System integrator / EPC (Engineering, Procurement, Construct",2016179,6,1055.0,8,2019-08-09,6330.0
356,1000131,2,2019-08-09,BJ,30,"System integrator / EPC (Engineering, Procurement, Construct",2016180,6,1093.94,8,2019-08-09,6563.64
357,1000131,2,2019-10-09,BJ,30,"System integrator / EPC (Engineering, Procurement, Construct",2034879,24,703.67,10,2019-10-09,16888.079999999998
358,1000131,2,2019-11-01,BJ,30,"System integrator / EPC (Engineering, Procurement, Construct",2034879,2,703.67,11,2019-11-01,1407.34
359,1000131,2,2019-04-12,BJ,30,"System integrator / EPC (Engineering, Procurement, Construct",2034880,40,730.0,4,2019-04-12,29200.0
360,1000140,2,2019-10-14,JS,30,"System integrator / EPC (Engineering, Procurement, Construct",1212064,1,5704.56,10,2019-10-14,5704.56
361,1000140,2,2019-10-14,JS,30,"System integrator / EPC (Engineering, Procurement, Construct",1212065,1,6408.1,10,2019-10-14,6408.1
362,1000140,2,2019-10-14,JS,30,"System integrator / EPC (Engineering, Procurement, Construct",2067169,2,655.89,10,2019-10-14,1311.78
363,1000141,2,2019-12-20,BJ,44,Reseller (FA/LA),2034879,1,688.63,12,2019-12-20,688.63
364,1000141,2,2019-12-20,BJ,44,Reseller (FA/LA),2039857,1,680.66,12,2019-12-20,680.66
365,1000141,2,2019-12-20,BJ,44,Reseller (FA/LA),2039858,1,647.92,12,2019-12-20,647.92
366,1000154,1,2019-05-06,HLJ,10,OEM,7083089,1,17655.0,5,2019-05-06,17655.0
367,1000158,1,2019-06-04,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1061176,6,1150.58,6,2019-06-04,6903.48
368,1000158,1,2019-04-04,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1061176,4,1150.58,4,2019-04-04,4602.32
369,1000158,1,2019-06-04,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1061177,6,1500.13,6,2019-06-04,9000.78
370,1000158,1,2019-04-04,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1061177,4,1500.13,4,2019-04-04,6000.52
371,1000158,1,2019-04-04,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1061178,8,821.37,4,2019-04-04,6570.96
372,1000158,1,2019-07-10,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1061178,4,821.37,7,2019-07-10,3285.48
373,1000158,1,2019-07-10,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1061179,6,852.35,7,2019-07-10,5114.1
374,1000158,1,2019-04-04,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1061179,8,852.35,4,2019-04-04,6818.8
375,1000158,1,2019-04-04,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1070646,4,756.77,4,2019-04-04,3027.08
376,1000158,1,2019-04-04,SH,30,"System integrator / EPC (Engineering, Procurement, Construct",1070647,4,767.39,4,2019-04-04,3069.56
377,1000163,2,2019-02-15,SD,10,OEM,1050748,1,11576.55,2,2019-02-15,11576.55
378,1000163,2,2019-04-25,SD,10,OEM,1050748,1,11576.24,4,2019-04-25,11576.24
379,1000163,2,2019-08-23,SD,10,OEM,1056983,1,6624.03,8,2019-08-23,6624.03
380,1000163,2,2019-03-14,SD,10,OEM,1056983,4,6623.97,3,2019-03-14,26495.88
381,1000163,2,2019-09-20,SD,10,OEM,1056983,2,6624.03,9,2019-09-20,13248.06
382,1000163,2,2019-03-22,SD,10,OEM,1056983,46,6623.97,3,2019-03-22,304702.62
383,1000163,2,2019-09-20,SD,10,OEM,1056983,1,6624.03,9,2019-09-20,6624.03
384,1000163,2,2019-02-15,SD,10,OEM,2033412,1,1154.14,2,2019-02-15,1154.14
385,1000163,2,2019-04-25,SD,10,OEM,2033412,1,1154.11,4,2019-04-25,1154.11
386,1000163,2,2019-08-23,SD,10,OEM,2034819,1,897.48,8,2019-08-23,897.48
387,1000163,2,2019-03-14,SD,10,OEM,2034819,4,897.24,3,2019-03-14,3588.96
388,1000163,2,2019-03-22,SD,10,OEM,2034819,42,897.24,3,2019-03-22,37684.08
389,1000163,2,2019-09-20,SD,10,OEM,2034819,2,897.48,9,2019-09-20,1794.96
390,1000163,2,2019-09-20,SD,10,OEM,2034819,1,897.48,9,2019-09-20,897.48
391,1000163,2,2019-08-12,SD,10,OEM,7083088,1,1404.56,8,2019-08-12,1404.56
392,1000168,2,2019-11-05,GD,44,Reseller (FA/LA),1073015,4,762.97,11,2019-11-05,3051.88
393,1000168,2,2019-11-08,GD,44,Reseller (FA/LA),1073015,11,762.96,11,2019-11-08,8392.560000000001
